0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.053,0.0,0.0,0.0,0.44
0.049,0.0,0.0,0.0,0.376
0.064,0.0,0.0,0.0,0.488
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.108,0.0,0.0,0.0,0.178
0.0,0.0,0.0,0.0,0.0
0.38,0.0,0.0,0.0,0.484
0.0,0.0,0.0,0.0,0.0
0.368,0.0,0.0,0.0,0.343
0.0,0.0,0.0,0.0,0.0
0.389,0.0,0.0,0.0,0.176
0.0,0.449,0.0,0.0,0.0
0.336,0.0,0.0,0.0,0.329
0.0,0.0,0.0,0.0,0.0
0.31,0.0,0.0,0.0,0.186
0.474,0.0,0.0,0.0,0.086
0.0,0.0,0.0,0.0,0.0
0.282,0.0,0.0,0.0,0.2
0.159,0.0,0.0,0.0,0.482
0.0,0.0,0.0,0.0,0.0
0.482,0.0,0.0,0.0,0.506
0.103,0.0,0.0,0.0,0.483
0.141,0.005,0.0,0.32,0.235
0.0,0.0,0.0,0.114,0.0
0.375,0.0,0.0,0.0,0.247
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.499,0.0,0.0,0.0,0.002
0.002,0.0,0.0,0.0,0.104
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.437,0.0,0.0,0.0,0.486
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.317,0.0,0.0,0.0,0.488
0.245,0.0,0.0,0.0,0.009
0.105,0.0,0.0,0.0,0.175
0.144,0.0,0.0,0.0,0.394
0.0,0.0,0.0,0.0,0.0
0.001,0.0,0.0,0.0,0.178
0.0,0.0,0.0,0.011,0.356
0.0,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.0,0.375
0.059,0.0,0.0,0.0,0.002
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.042,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.009
0.0,0.0,0.0,0.0,0.0
0.089,0.0,0.0,0.0,0.188
0.038,0.0,0.0,0.0,0.049
0.0,0.0,0.0,0.0,0.0
0.429,0.0,0.0,0.0,0.097
0.0,0.0,0.0,0.0,0.0
0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.008,0.0,0.0,0.0,0.043
0.0,0.0,0.0,0.0,0.024
0.317,0.0,0.0,0.0,0.348
0.416,0.0,0.0,0.0,0.457
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.117,0.0,0.0,0.0,0.128
0.34,0.396,0.0,0.0,0.425
0.0,0.0,0.0,0.0,0.0
0.261,0.0,0.0,0.0,0.113
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002,0.0
0.0,0.0,0.0,0.0,0.0
0.026,0.0,0.0,0.0,0.435
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005,0.0
0.322,0.0,0.0,0.173,0.245
0.481,0.028,0.0,0.08,0.296
0.321,0.0,0.0,0.0,0.302
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.178,0.0,0.0,0.0,0.257
0.0,0.0,0.0,0.0,0.0
0.41,0.0,0.0,0.0,0.387
0.219,0.019,0.095,0.012,0.174
0.191,0.0,0.0,0.0,0.285
0.0,0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0,0.0
0.343,0.0,0.0,0.0,0.011
0.166,0.0,0.001,0.0,0.195
0.178,0.0,0.0,0.0,0.235
0.244,0.0,0.0,0.0,0.478
0.234,0.0,0.0,0.0,0.235
0.285,0.0,0.0,0.0,0.395
0.0,0.0,0.0,0.0,0.0
0.294,0.0,0.0,0.0,0.029
0.195,0.0,0.0,0.0,0.139
0.0,0.0,0.0,0.0,0.0
0.034,0.0,0.0,0.0,0.491
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.088,0.0,0.0,0.0,0.074
0.0,0.0,0.0,0.0,0.0
0.037,0.0,0.0,0.0,0.139
0.0,0.0,0.0,0.091,0.0
0.182,0.0,0.0,0.0,0.001
0.17,0.0,0.0,0.0,0.027
0.006,0.0,0.0,0.0,0.434
0.0,0.0,0.0,0.0,0.0
0.239,0.006,0.3,0.0,0.392
0.219,0.0,0.0,0.0,0.046
0.399,0.0,0.0,0.0,0.035
0.363,0.0,0.0,0.0,0.071
0.0,0.0,0.0,0.0,0.001
0.0,0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.047,0.0,0.0,0.0,0.136
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.457,0.0,0.0,0.0,0.384
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.013
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.326,0.0,0.0,0.0,0.352
0.464,0.0,0.0,0.0,0.012
0.193,0.0,0.0,0.0,0.449
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.081,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.369,0.0,0.0,0.0,0.473
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.326
0.0,0.0,0.0,0.0,0.0
0.446,0.0,0.0,0.0,0.266
0.389,0.0,0.0,0.0,0.131
0.266,0.0,0.0,0.0,0.386
0.473,0.0,0.0,0.0,0.031
0.0,0.0,0.0,0.05,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.253,0.0,0.0,0.0,0.49
0.321,0.0,0.0,0.0,0.187
0.0,0.0,0.0,0.012,0.0
0.0,0.0,0.0,0.0,0.0
0.363,0.0,0.011,0.0,0.394
0.0,0.0,0.0,0.0,0.0
0.073,0.0,0.0,0.0,0.226
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.403,0.0,0.0,0.0,0.053
0.0,0.0,0.0,0.0,0.0
0.373,0.011,0.0,0.141,0.013
0.309,0.0,0.0,0.0,0.461
0.207,0.0,0.0,0.002,0.397
0.152,0.0,0.0,0.0,0.246
0.0,0.0,0.0,0.0,0.0
0.061,0.0,0.0,0.0,0.14
0.0,0.0,0.0,0.0,0.0
0.38,0.0,0.0,0.0,0.401
0.259,0.0,0.0,0.0,0.299
0.387,0.009,0.01,0.005,0.084
0.002,0.0,0.0,0.0,0.232
0.348,0.0,0.0,0.0,0.021
0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.069
0.198,0.0,0.0,0.0,0.356
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.375,0.0,0.0,0.0,0.257
0.0,0.0,0.0,0.0,0.0
0.469,0.0,0.0,0.0,0.243
0.159,0.0,0.0,0.0,0.538
0.255,0.0,0.0,0.0,0.342
0.002,0.0,0.0,0.0,0.27
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.346,0.0,0.0,0.0,0.17
0.422,0.0,0.0,0.0,0.224
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.048,0.0,0.0,0.007,0.203
0.13,0.0,0.0,0.0,0.255
0.0,0.0,0.0,0.024,0.0
0.271,0.0,0.0,0.0,0.36
0.0,0.0,0.0,0.426,0.0
0.305,0.0,0.0,0.0,0.22
0.172,0.0,0.0,0.298,0.068
0.025,0.0,0.0,0.0,0.408
0.238,0.0,0.0,0.0,0.116
0.459,0.0,0.0,0.0,0.417
0.413,0.0,0.0,0.0,0.351
0.367,0.0,0.0,0.0,0.273
0.002,0.0,0.0,0.0,0.243
0.0,0.0,0.0,0.0,0.0
0.353,0.0,0.0,0.0,0.305
0.0,0.0,0.0,0.187,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.344,0.001,0.0,0.11,0.317
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.093,0.0,0.0,0.0,0.123
0.379,0.0,0.0,0.0,0.183
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.195,0.0,0.0,0.0,0.343
0.233,0.0,0.0,0.0,0.076
0.0,0.0,0.0,0.0,0.0
0.035,0.0,0.0,0.0,0.385
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.007,0.0,0.0,0.0,0.03
0.0,0.0,0.0,0.0,0.0
0.289,0.0,0.0,0.0,0.054
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.295,0.0,0.0,0.0,0.495
0.365,0.0,0.0,0.0,0.213
0.447,0.009,0.107,0.055,0.242
0.0,0.0,0.0,0.0,0.0
0.061,0.0,0.0,0.0,0.498
0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.0,0.0,0.331
0.314,0.0,0.0,0.0,0.207
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.388,0.0,0.0,0.0,0.399
